,is_attack,P101,P203,P205,P301,P401,P601,MV301,MV302,MV304,UV401,MV101,MV201,MV303,FIT101,LIT101,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT402,FIT401,LIT401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,AIT201
12759,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,821.363953,9.000128,238.63111899999998,0.000384455,1.494974,0.000384332,1025.93884,3.81953335,0.8022280340000001,869.2002,7.755896000000001,61.727759999999996,1016.2778900000001,24.3399124,0.8068444,0.370821059,0.6080081999999999,0.20984529,158.789413,2.53099656,113.62471000000001,0.00032037900000000003,128.460648
8710,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.442444,9.27409649,255.37042200000002,0.000512607,1.14604008,0.000512443,1007.07355,7.6390667,0.800307333,902.384033,7.737952000000001,68.7516,1016.21381,24.8397846,0.8023584,0.35839632200000004,0.6104407310000001,0.21202318399999998,159.95898400000002,2.867395,114.40976699999999,0.000256303,143.841324
300,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,589.9297,9.300372,236.0933,2.32659459,1.21006465,0.000512443,872.5327,63.88105770000001,0.795441449,956.8700560000001,7.50467825,97.8467,1016.2778900000001,29.569341700000003,0.7954371,0.346099675,0.615305841,0.212343454,163.275436,3.02758455,116.57267,0.00032037900000000003,142.399384
6715,0,1,1,1,1,2,1,1,1,0,2,1,1,1,0.0,820.696655,9.118047,243.65547200000003,0.000384455,1.30290031,0.000512443,1008.8760000000001,10.4844913,0.7951853,799.7180000000001,7.72801876,69.85388,1016.2778900000001,24.609073600000002,0.7995386,0.275778145,0.6108248000000001,0.211895064,160.279419,2.867395,114.602028,0.00032037900000000003,144.001541
5238,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,565.436,9.406115,262.8044,2.32390356,12.5424166,1.71693933,861.2375490000001,12.7146883,0.800307333,982.3251,7.713599,71.0843353,1016.2778900000001,24.6475258,0.8009485,0.35519406200000003,0.6103126999999999,0.20984529,160.760056,2.867395,115.082672,0.00032037900000000003,143.80928
3133,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.37818241,738.462158,9.375672999999999,258.1133,0.000384455,1.13323522,0.000512443,1007.9146699999999,17.6365032,0.8032524590000001,935.7985,7.68540144,69.90515,1016.2778900000001,24.8013325,0.80184567,0.356474966,0.61184907,0.20984529,161.000381,2.97952771,115.21084599999999,0.000256303,144.1938
1071,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,823.7191,9.196232,244.732117,0.000512607,1.35412,0.000640553,1009.9574,37.272495299999996,0.7964658,843.3222,7.601128,71.0843353,1016.2778900000001,26.0702381,0.8010766509999999,0.35660305600000003,0.614153564,0.21029368,160.7921,3.04360366,115.32298999999999,0.000256303,143.200455
2906,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.37209749,569.322,9.45321751,265.162781,2.31890559,1.13323522,0.000512443,984.8036,18.7387848,0.7978744000000001,971.827759,7.681556,69.26429,1016.2778900000001,24.609073600000002,0.8008203,0.365953624,0.61184907,0.211190462,160.7921,2.96350884,115.03460700000001,0.00032037900000000003,144.03358500000002
6871,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.5004,9.081517999999999,241.989227,0.000384455,12.6000385,1.73064721,957.2065,10.407588,0.7968499659999999,804.8321,7.731864,69.64881,1016.2778900000001,24.7628822,0.797744155,0.275650054,0.6103126999999999,0.21202318399999998,160.0391,2.867395,114.569984,0.00032037900000000003,144.03358500000002
12480,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.9116,9.073507000000001,241.937958,0.000384455,12.497598599999998,1.72270429,1087.5416300000002,3.35811329,0.8028683000000001,849.820557,7.741797,65.00896999999999,1016.2778900000001,24.4168167,0.8041528,0.344946861,0.607752144,0.20984529,159.12587,2.53099656,113.9131,0.00032037900000000003,128.460648
3185,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.380104,783.0533,9.364458,255.780563,0.000384455,1.13323522,0.000512443,1008.03485,17.38016,0.799411,928.1081539999999,7.683478999999999,69.80261,1016.2778900000001,24.4168167,0.7995386,0.365953624,0.6103126999999999,0.212215349,160.872208,2.97952771,115.11471599999999,0.000256303,144.1938
10396,1,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,676.7175,9.383683999999999,256.293243,2.32505679,12.4111662,1.7133522,819.861938,6.25480652,0.79774636,942.9889529999999,7.75269175,67.62369,1016.2778900000001,25.0320435,0.8024865390000001,0.3742795,0.610184669,0.2117029,159.878876,2.8513759999999997,114.393745,0.00032037900000000003,143.80928
1888,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,822.7378,9.002691,239.425781,0.000512607,12.7793074,1.718861,830.4762,26.0189686,0.799026847,869.3539999999999,7.650154,65.95744,1016.2778900000001,24.9166889,0.799666762,0.356987327,0.6104407310000001,0.211895064,160.4877,3.02758455,115.082672,0.000128152,143.200455
11459,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.38522863,532.6599,9.230518,259.49755899999997,2.31736779,1.19405854,0.000512443,1098.6766400000001,4.716739,0.8028683000000001,897.885132,7.746283,66.03435,1016.21381,25.0320435,0.8041528,0.369155884,0.607752144,0.20997341,159.558441,2.93147087,114.31363700000001,0.00032037900000000003,121.379135
14092,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.9901,8.771662,231.838,0.000256303,12.311927800000001,1.72641957,849.9023,3.92207122,0.7992829,811.2919999999999,7.750448700000001,62.061009999999996,1016.21381,24.5706234,0.802871048,0.346227765,0.605831742,0.20984529,158.517044,2.49895883,113.46449299999999,0.000256303,128.588821
2312,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,673.9306,9.477889999999999,246.603439,2.32787633,12.616045,1.71322417,834.561646,22.3276081,0.7959536309999999,943.565735,7.66425276,66.93156,1016.2778900000001,24.9166889,0.7997949000000001,0.325861424,0.610952854,0.211895064,160.535767,3.01156569,114.97052,0.00032037900000000003,144.16175800000002
12854,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.775146,8.981864,237.63137799999998,0.000384455,1.494974,0.000512443,1026.74,3.84516788,0.8005634,854.627,7.75461435,61.984108,1016.2778900000001,24.724429999999998,0.8044091459999999,0.36672216700000004,0.6080081999999999,0.210165575,158.533066,2.53099656,113.46449299999999,0.00032037900000000003,128.460648
1057,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,823.6406,9.200077,244.732117,0.000512607,1.35412,0.000640553,1009.9574,37.6826439,0.7991549,845.7062380000001,7.601769,70.9049,1016.2778900000001,26.0702381,0.8010766509999999,0.34648394600000004,0.614025533,0.211766958,160.872208,3.04360366,115.21084599999999,0.000256303,143.200455
8724,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.892944,9.27409649,254.934631,0.000512607,1.1588450000000001,0.000512443,1007.9146699999999,7.69033575,0.7983866,901.0382,7.73955441,68.64905999999999,1016.21381,24.8397846,0.799666762,0.3810683,0.6078802,0.20990935,159.8949,2.867395,114.473854,0.000256303,143.841324
6590,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.2462,9.153614,245.167908,0.000384455,1.29009545,0.000512443,1009.43671,10.3819532,0.794289,817.4827,7.727378,70.2384,1016.2778900000001,24.609073600000002,0.7991541,0.304598451,0.6095446,0.21202318399999998,160.455658,2.899433,114.76223799999998,0.00032037900000000003,144.001541
10463,1,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,644.6481,9.393938,258.7798,2.31941819,12.3919582,1.7145052,828.673767,6.15226841,0.79966706,952.4866,7.745642,67.57242,1016.2778900000001,24.95514,0.8022302,0.365953624,0.610184669,0.20958907899999998,159.590485,2.8513759999999997,114.329659,0.00032037900000000003,143.777237
8032,0,2,2,2,1,2,1,1,0,1,2,1,2,1,0.0,508.440979,9.377596,268.2902,2.319162,4.315257,0.5853377,880.1429439999999,8.664444999999999,0.799411,1001.70471,7.73987436,69.90515,1016.21381,24.609073600000002,0.8027429,0.325861424,0.6103126999999999,0.211831018,160.151245,2.8513759999999997,114.76223799999998,0.00032037900000000003,143.552933
5559,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.37946367,556.7611,9.401949,270.340942,2.31954646,1.2068633999999998,0.000384332,970.4242550000001,12.048193,0.7991549,971.1356,7.713599,71.34068,1016.21381,24.609073600000002,0.7999231,0.3430255,0.6104407310000001,0.20984529,160.599854,2.867395,114.98654199999999,0.00032037900000000003,143.64906299999998
9884,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.4013,9.028967,240.194824,0.000384455,12.5424166,1.72603524,1024.0,6.48551655,0.796209753,858.4337,7.74147654,69.3411942,1016.21381,24.8397846,0.8021020000000001,0.360317677,0.6103126999999999,0.20990935,159.798767,2.8513759999999997,114.40976699999999,0.000256303,144.001541
7708,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,654.0687,9.391695,259.215576,2.328389,12.4655867,1.71271169,841.2507,9.459113,0.801972,947.1802369999999,7.72641659,69.39246,1016.2778900000001,24.7628822,0.8017175,0.3102344,0.6104407310000001,0.211895064,160.311462,2.867395,114.66611499999999,0.000256303,143.64906299999998
2543,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,566.6136,9.473724,255.67802400000002,2.32069969,12.5872335,1.71258354,861.4378,20.738271700000002,0.7997951,979.441162,7.664573,68.0082,1016.2778900000001,24.8013325,0.799666762,0.36672216700000004,0.611593,0.211831018,160.695969,2.96350884,115.002563,0.00032037900000000003,143.9695
13697,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.107849,8.805947,233.247879,0.000512607,12.1230555,1.70886838,962.6138,3.99897456,0.8031244000000001,786.4522,7.753653,61.95847320000001,1016.2778900000001,25.147398000000003,0.8044091459999999,0.374023318,0.608264267,0.211766958,158.6292,2.49895883,113.46449299999999,0.00032037900000000003,128.49269099999998
8509,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.39067364,752.2006,9.318636,260.7024,0.000256303,1.13643634,0.000512443,1007.5542,7.972314999999999,0.8005634,930.8767,7.74500132,69.28992459999999,1016.21381,24.5706234,0.80146116,0.313436657,0.6096726,0.20984529,159.991028,2.867395,114.55396299999998,0.00032037900000000003,143.873367
7784,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,619.1730349999999,9.393618,261.9841,2.32236576,12.4815931,1.711943,848.7407,9.38221,0.7980024,960.2922359999999,7.731864,69.85388,1016.2778900000001,24.724429999999998,0.80158937,0.315742284,0.6104407310000001,0.210229635,160.19931,2.867395,114.68213700000001,0.000256303,143.64906299999998
13212,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.971436,8.889259,235.170471,0.000384455,1.494974,0.000512443,1025.8187300000002,3.94770575,0.8023561,802.255859,7.7578187000000005,62.59933470000001,1016.21381,24.8397846,0.8041528,0.366850257,0.6080081999999999,0.20997341,158.645218,2.54701567,113.51255800000001,0.000256303,128.49269099999998
14104,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.8331,8.775507000000001,232.01742599999997,0.000256303,12.2254944,1.72526658,845.2961,3.99897456,0.7997951,813.59906,7.752051,62.1635475,1016.21381,25.18585,0.8068444,0.35391315799999995,0.60724,0.20984529,158.565109,2.49895883,113.46449299999999,0.000256303,128.588821
3758,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.0107,9.225391,244.01435899999998,0.000384455,1.19405854,0.000512443,1007.87463,15.790823000000001,0.7965939000000001,844.744934,7.701743,69.90515,1016.2778900000001,24.609073600000002,0.799282253,0.3170232,0.6103126999999999,0.212087229,160.728012,2.96350884,114.89041100000001,0.000256303,144.418091
8185,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.38683033,536.82074,9.395539999999999,271.13562,2.31788039,1.14604008,0.000512443,949.9568,8.613176,0.801203668,979.8257,7.740195,69.9820557,1016.21381,24.7628822,0.8021020000000001,0.35609070000000004,0.609928668,0.20984529,160.311462,2.867395,114.8103,0.00032037900000000003,143.552933
14652,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,642.5676,9.314791,246.834152,2.32121229,12.254305800000001,1.7133522,839.1278,3.92207122,0.808118343,902.9223,7.75845957,63.0094833,1016.30994,24.9935913,0.8068444,0.35711541799999996,0.609032452,0.20990935,158.452957,2.49895883,113.51255800000001,0.00032037900000000003,131.56883200000001
9828,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.4405519999999,9.0389,240.2461,0.000384455,12.529611599999999,1.72167945,1024.0,6.280441000000001,0.798130453,850.320435,7.742438000000001,70.2384,1016.21381,24.8397846,0.80158937,0.35570642399999997,0.610568762,0.21202318399999998,159.991028,2.8513759999999997,114.40976699999999,0.000384455,144.03358500000002
5099,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,628.358154,9.425981,258.369659,2.3259540000000003,12.5712271,1.7165549999999998,844.294739,13.278646499999999,0.7983866,957.4853,7.71904659,70.9305344,1016.2778900000001,24.6475258,0.7995386,0.3311131,0.610952854,0.20997341,160.71199,2.93147087,114.906433,0.00032037900000000003,143.80928
13996,0,1,1,1,1,2,1,1,1,2,2,1,1,2,0.0,821.4817,8.785761,232.1456,0.000512607,1.9687560000000002,0.373826981,876.3378,3.8708023999999996,0.8005634,822.3661,7.755255,62.41989,1016.2778900000001,24.9935913,0.80505,0.356346875,0.6083923000000001,0.210101515,158.533066,2.49895883,113.46449299999999,0.000256303,128.524734
10265,1,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,735.557434,9.402269,248.7311,2.32787633,12.487995100000001,1.71822047,802.7589,6.613689,0.800307333,921.955933,7.749808,67.62369,1016.2778900000001,25.1089458,0.8023584,0.35596259999999996,0.609800637,0.20984529,159.766724,2.8513759999999997,114.3617,0.00032037900000000003,143.873367
7270,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.5004,9.00653648,239.682129,0.000384455,12.552019999999999,1.71617067,821.8245,10.1256084,0.8006915,876.2369,7.73378658,69.28992459999999,1016.2778900000001,24.8397846,0.8017175,0.267196119,0.6103126999999999,0.21202318399999998,160.455658,2.867395,114.71417199999999,0.000256303,144.097672
6100,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.8144530000001,9.272494,254.55011000000002,0.000384455,1.200461,0.000512443,1008.916,10.920276600000001,0.800947547,893.6554570000001,7.726737,70.9049,1016.1497199999999,24.5321712,0.8017175,0.3065198,0.610184669,0.20978124399999998,160.7921,2.883414,115.16278100000001,0.00032037900000000003,143.777237
11155,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,547.615234,9.143682,261.855927,0.000256303,1.10442412,0.000512443,1009.2764900000001,5.28069735,0.801203668,941.835449,7.74820566,66.31633000000001,1016.2778900000001,25.1089458,0.8017175,0.3704368,0.608264267,0.20990935,159.44628899999998,2.94748974,114.233528,0.00032037900000000003,116.476547
4444,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.0892,9.091130999999999,236.9136,0.000512607,12.6640625,1.7197578000000002,873.5741,14.5603695,0.798130453,848.7054439999999,7.7039860000000004,69.75134,1016.2778900000001,24.609073600000002,0.7985132340000001,0.346996278,0.6104407310000001,0.211895064,160.391571,2.94748974,114.76223799999998,0.000256303,144.418091
12127,0,1,1,1,2,2,1,1,1,2,2,1,1,1,0.0,821.7957,9.181811999999999,248.269669,0.000384455,3.27805877,0.2590398,1112.61536,4.51166344,0.8023561,799.0643309999999,7.74884653,63.188926699999996,1016.2778900000001,25.147398000000003,0.80184567,0.36633790000000005,0.6080081999999999,0.20990935,159.254044,2.867395,114.025253,0.00032037900000000003,128.332474
1624,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.9154,9.065817,240.6306,0.000512607,12.7665024,1.72385728,922.319641,28.710586499999998,0.7978744000000001,822.673645,7.640541000000001,66.47014,1016.2778900000001,25.2243023,0.799282253,0.32470859999999996,0.612105131,0.211895064,160.375549,3.04360366,114.97052,0.000256303,143.29658500000002
13604,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.892944,8.841194,233.6324,0.000512607,12.2318974,1.71207118,992.9345,4.05024338,0.8022280340000001,771.456055,7.757178,62.3429871,1016.2778900000001,24.8397846,0.804024637,0.366594076,0.6080081999999999,0.212087229,158.565109,2.49895883,113.56062299999999,0.00032037900000000003,128.49269099999998
945,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.05668898,817.949,9.218983,246.06510899999998,0.000512607,1.27729046,0.000640553,1010.2778300000001,40.169185600000006,0.7971060999999999,861.779053,7.59407854,72.41733,1016.2778900000001,26.3394,0.7990259,0.339310884,0.611593,0.211831018,160.920273,3.04360366,115.32298999999999,0.00032037900000000003,143.16841100000002
13565,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.8331,8.839592,233.5555,0.000512607,12.1742744,1.7175799999999999,1007.75446,3.94770575,0.799411,762.5352,7.76006174,62.4455261,1016.2778900000001,25.1089458,0.8023584,0.348789543,0.6080081999999999,0.20990935,158.404892,2.49895883,113.36837,0.00032037900000000003,128.49269099999998
9349,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.892944,9.129903,243.86055,0.000512607,1.25488186,0.000512443,1007.8345300000001,7.17764664,0.8028683000000001,805.7934,7.73538876,66.70084,1016.2778900000001,24.9935913,0.80158937,0.36723452799999995,0.6103126999999999,0.20978124399999998,160.00705,2.867395,114.602028,0.000256303,143.9695
4700,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,814.298462,9.252949000000001,230.17175299999997,2.3385130000000003,12.609642,1.71527386,794.9084,14.0733147,0.798130453,891.7329,7.70719051,70.00769,1016.2778900000001,24.5706234,0.799282253,0.32893556399999996,0.612105131,0.211895064,160.535767,2.867395,114.730194,0.000256303,144.610352
3666,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.4032,9.251026,245.424255,0.000384455,1.16524744,0.000512443,1007.87463,16.0471668,0.79774636,858.4337,7.70110226,69.59754000000001,1016.2778900000001,24.5706234,0.7991541,0.34571540000000006,0.610568762,0.211831018,160.56781,2.96350884,114.68213700000001,0.000256303,144.418091
1581,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.2481,9.085363000000001,241.1433,0.000512607,12.814520800000002,1.73410618,935.9379,29.4539852,0.79966706,817.1751,7.63573456,66.31633000000001,1016.2778900000001,25.3396568,0.800564,0.346227765,0.612105131,0.211895064,160.519745,3.04360366,114.97052,0.000256303,143.2325
11434,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.37209749,524.2598,9.216099,259.677,2.314164,1.16524744,0.000512443,1085.7793,4.870546,0.8023561,900.2307,7.75237131,65.75237,1016.21381,25.0320435,0.8036401,0.362239033,0.6080081999999999,0.20997341,159.414246,2.867395,114.08933300000001,0.00032037900000000003,120.1615
1058,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,823.7191,9.200077,244.732117,0.000512607,1.35412,0.000640553,1009.9574,37.6826439,0.7997951,845.629333,7.601769,70.9049,1016.2778900000001,26.0702381,0.8010766509999999,0.352888435,0.611721039,0.211766958,160.872208,3.04360366,115.21084599999999,0.000256303,143.200455
5159,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,599.7429,9.414766,260.4204,2.32198119,12.6192455,1.7177080000000002,852.5458369999999,12.9453983,0.796209753,968.4824,7.712638,70.69981999999999,1016.2778900000001,24.609073600000002,0.8023584,0.34110415,0.6104407310000001,0.212087229,160.71199,2.93147087,115.050629,0.00032037900000000003,143.80928
7825,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,599.0363,9.3868885,263.470917,2.32390356,12.4239712,1.71130252,855.5498660000001,9.356575,0.7980024,968.866943,7.738592999999999,69.80261,1016.2778900000001,24.8013325,0.8021020000000001,0.316382736,0.6104407310000001,0.212087229,160.1192,2.867395,114.66611499999999,0.000256303,143.64906299999998
12335,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.6574,9.102667,244.296341,0.000384455,12.520008099999998,1.72744441,1112.61536,5.075621599999999,0.8047890659999999,823.0197,7.74083567,66.00871,1016.2778900000001,46.48808,0.8022302,0.33585244399999997,0.6059598,0.20785957600000002,158.725327,2.49895883,113.52858,0.00032037900000000003,128.364517
10938,1,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,600.842,9.190144,265.80365,2.31608629,1.11402774,0.000896775,950.5175,5.383235,0.8049170999999999,975.1730349999999,7.75108957,67.08536529999999,1016.2778900000001,24.9166889,0.8024865390000001,0.36569744299999996,0.6076241,0.211895064,159.590485,2.819338,114.24955,0.00032037900000000003,116.31633000000001
14944,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,510.482117,9.304538,256.729034,2.320059,12.2094889,1.71911728,874.9359,3.81953335,0.8082464,950.8331,7.76006174,63.7528839,1016.21381,25.1089458,0.808767,0.365953624,0.6059598,0.20990935,158.789413,2.49895883,113.640732,0.00032037900000000003,131.536789
10119,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,804.3282469999999,9.342027999999999,233.5555,2.33492446,12.487995100000001,1.71130252,785.1753,6.613689,0.8015878000000001,897.11615,7.75237131,67.85439000000001,1016.21381,25.1089458,0.8029992579999999,0.3660817,0.608264267,0.20978124399999998,159.766724,2.8513759999999997,114.393745,0.00032037900000000003,144.289932
12570,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.304138,9.06838,240.579346,0.000384455,12.4655867,1.72129512,1058.7830800000002,3.563189,0.801972,866.2779,7.755896000000001,62.727504700000004,1016.2778900000001,23.8784924,0.8036401,0.37491995100000003,0.60698396,0.20984529,159.045761,2.56303453,113.800949,0.00032037900000000003,128.332474
11388,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.37946367,506.1643,9.193348,259.39502000000005,2.31788039,1.13323522,0.000512443,1069.79785,4.89618063,0.799026847,907.2674,7.754294,65.6242,1016.21381,25.18585,0.804280937,0.382989645,0.6078802,0.20990935,159.430267,2.867395,114.24955,0.00032037900000000003,118.238914
7975,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,532.3459,9.37951851,267.2648,2.31621432,12.4815931,1.71693933,871.7316,8.972058,0.801715851,990.9382320000001,7.73442745,69.28992459999999,1016.21381,24.6475258,0.80146116,0.3259895,0.610184669,0.211831018,160.151245,2.819338,114.58600600000001,0.00032037900000000003,143.71315
7719,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,647.199463,9.395539999999999,259.728271,2.32467246,12.4911966,1.71565819,842.252,9.459113,0.8026121999999999,950.1025390000001,7.723853,69.52064,1016.2778900000001,24.7628822,0.8017175,0.298322022,0.6104407310000001,0.211895064,160.391571,2.867395,114.76223799999998,0.000256303,143.64906299999998
5603,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.3858695,574.6604,9.407076,270.930542,2.316599,1.2068633999999998,0.000512443,988.7689,11.7662134,0.8010756370000001,966.4830000000001,7.72257137,71.57139000000001,1016.21381,24.5321712,0.7988977429999999,0.356987327,0.610568762,0.20990935,160.695969,2.867395,115.002563,0.00032037900000000003,143.64906299999998
12066,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.1677,9.204563,249.42321800000002,0.000384455,1.24847937,0.000512443,1112.61536,4.486029,0.8023561,806.870056,7.75845957,64.1374,1016.2778900000001,25.1089458,0.804280937,0.34584349999999997,0.607112,0.209653124,159.558441,2.899433,114.28159299999999,0.00032037900000000003,128.26838700000002
10302,1,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,717.2656,9.40291,251.06382799999997,2.32877326,12.449580000000001,1.7164270000000001,808.9673,6.408613,0.7983866,928.8387449999999,7.749487400000001,68.05946999999999,1016.2778900000001,24.9166889,0.8023584,0.34648394600000004,0.6078802,0.210806131,159.73468,2.8513759999999997,114.473854,0.00032037900000000003,143.873367
12349,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.4405519999999,9.100424,243.911819,0.000384455,12.5232086,1.72296059,1112.61536,4.973084,0.801715851,827.4032589999999,7.73667049,67.0340958,1016.2778900000001,39.91284,0.804280937,0.34571540000000006,0.6059598,0.20984529,158.789413,2.49895883,113.704819,0.00032037900000000003,128.364517
2996,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.37786245,629.6535,9.418291,264.342468,0.000384455,1.13323522,0.000512443,1008.03485,18.1748276,0.798130453,957.1777,7.68476057,69.87952,1016.2778900000001,24.6475258,0.80146116,0.3468682,0.6103126999999999,0.210165575,161.08049,2.899433,115.29095500000001,0.00032037900000000003,144.25788899999998
5102,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,626.2385,9.424377999999999,258.651642,2.327748,12.5680265,1.71437716,845.1358640000001,13.278646499999999,0.7983866,958.1389,7.71904659,70.9305344,1016.2778900000001,24.6475258,0.799666762,0.3364929,0.6104407310000001,0.211190462,160.71199,2.93147087,115.03460700000001,0.00032037900000000003,143.80928
13985,0,1,1,1,1,2,1,1,1,2,2,1,1,2,0.0,820.5789,8.794733,232.2225,0.000512607,1.93354249,0.37126475600000003,877.299133,3.94770575,0.8026121999999999,823.634949,7.75845957,62.03537370000001,1016.2778900000001,24.9935913,0.8023584,0.366594076,0.6083923000000001,0.209653124,158.533066,2.49895883,113.46449299999999,0.000256303,128.524734
14210,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.6574,8.780954,231.7611,0.000384455,12.279915800000001,1.72232,810.809753,3.99897456,0.8044049,830.0948490000001,7.75910044,62.086643200000005,1016.21381,24.9166889,0.8049218,0.3687716,0.608264267,0.20997341,158.533066,2.49895883,113.51255800000001,0.000256303,128.524734
14536,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,696.265442,9.31415,240.52807599999997,2.326851,12.16147,1.7097651999999999,825.1891,3.8708023999999996,0.8056854,884.4270630000001,7.755896000000001,63.13765720000001,1016.21381,24.9166889,0.8063316999999999,0.36697834700000004,0.6057037,0.20990935,158.533066,2.49895883,113.52858,0.00032037900000000003,131.697
2747,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.37626076,504.5942,9.475327,261.650848,2.32467246,1.13323522,0.000384332,913.1873,19.610355399999996,0.7992829,994.7065,7.676108999999999,68.77724,1016.2778900000001,24.609073600000002,0.799282253,0.346099675,0.611593,0.21202318399999998,160.9363,2.97952771,115.16278100000001,0.00032037900000000003,144.418091
8230,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.38683033,553.3069,9.389452,271.57138100000003,2.32057166,1.13643634,0.000512443,971.6259,8.485003,0.802484155,974.1733,7.744681,69.52064,1016.21381,24.8013325,0.8041528,0.356731147,0.609928668,0.20978124399999998,160.375549,2.867395,114.922455,0.00032037900000000003,143.552933
3804,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.4817,9.209049,243.373489,0.000384455,1.21006465,0.000512443,1007.87463,15.6370163,0.7971060999999999,836.40094,7.69918,69.77698000000001,1016.2778900000001,24.6475258,0.7972315,0.34584349999999997,0.6104407310000001,0.211895064,160.535767,2.96350884,114.8103,0.000256303,144.418091
6741,0,1,1,1,2,2,1,1,1,2,2,1,1,1,0.0,821.0499,9.094975999999999,243.373489,0.000384455,6.143159,1.80751359,1003.3084699999999,10.5870285,0.795441449,796.449646,7.728339,69.77698000000001,1016.2778900000001,24.9166889,0.797872365,0.28781864,0.610952854,0.211895064,160.311462,2.867395,114.74621599999999,0.00032037900000000003,144.001541
