,Rule,Conf_yes,Numrowstrue,Outof
1579,UV401=two && PIT502=GT,0.06058413961479338,670,11059
1580,UV401=two && PIT502=LT,0.3399188092016238,1256,3695
1581,UV401=two && PIT503=GT,0.0029010422262812936,27,9307
1582,UV401=two && PIT503=LT,0.34863227464659446,1899,5447
1583,UV401=two && FIT601=GT,0.15653189005624535,1475,9423
1584,UV401=two && FIT601=LT,0.08459951228662539,451,5331
1585,UV401=two && AIT201=GT,0.033690527218174025,393,11665
1586,UV401=two && AIT201=LT,0.4962771123340887,1533,3089
1587,UV401=one && MV101=one,0.0,0,0
1588,UV401=one && MV101=zero,0.0,0,0
1589,UV401=one && MV101=two,0.0,0,0
1590,UV401=one && MV201=two,0.0,0,0
1591,UV401=one && MV201=zero,0.0,0,0
1592,UV401=one && MV201=one,0.0,0,0
1593,UV401=one && MV303=one,0.0,0,0
1594,UV401=one && MV303=zero,0.0,0,0
1595,UV401=one && MV303=two,0.0,0,0
1596,UV401=one && FIT101=LT,0.0,0,0
1597,UV401=one && FIT101=GT,0.0,0,0
1598,UV401=one && LIT101=GT,0.0,0,0
1599,UV401=one && LIT101=LT,0.0,0,0
1600,UV401=one && AIT202=GT,0.0,0,0
1601,UV401=one && AIT202=LT,0.0,0,0
1602,UV401=one && AIT203=LT,0.0,0,0
1603,UV401=one && AIT203=GT,0.0,0,0
1604,UV401=one && FIT201=GT,0.0,0,0
1605,UV401=one && FIT201=LT,0.0,0,0
1606,UV401=one && DPIT301=LT,0.0,0,0
1607,UV401=one && DPIT301=GT,0.0,0,0
1608,UV401=one && FIT301=LT,0.0,0,0
1609,UV401=one && FIT301=GT,0.0,0,0
1610,UV401=one && LIT301=LT,0.0,0,0
1611,UV401=one && LIT301=GT,0.0,0,0
1612,UV401=one && AIT402=GT,0.0,0,0
1613,UV401=one && AIT402=LT,0.0,0,0
1614,UV401=one && FIT401=LT,0.0,0,0
1615,UV401=one && FIT401=GT,0.0,0,0
1616,UV401=one && LIT401=GT,0.0,0,0
1617,UV401=one && LIT401=LT,0.0,0,0
1618,UV401=one && AIT501=LT,0.0,0,0
1619,UV401=one && AIT501=GT,0.0,0,0
1620,UV401=one && AIT502=GT,0.0,0,0
1621,UV401=one && AIT502=LT,0.0,0,0
1622,UV401=one && AIT503=GT,0.0,0,0
1623,UV401=one && AIT503=LT,0.0,0,0
1624,UV401=one && AIT504=GT,0.0,0,0
1625,UV401=one && AIT504=LT,0.0,0,0
1626,UV401=one && FIT501=LT,0.0,0,0
1627,UV401=one && FIT501=GT,0.0,0,0
1628,UV401=one && FIT502=LT,0.0,0,0
1629,UV401=one && FIT502=GT,0.0,0,0
1630,UV401=one && FIT503=GT,0.0,0,0
1631,UV401=one && FIT503=LT,0.0,0,0
1632,UV401=one && FIT504=GT,0.0,0,0
1633,UV401=one && FIT504=LT,0.0,0,0
1634,UV401=one && PIT501=GT,0.0,0,0
1635,UV401=one && PIT501=LT,0.0,0,0
1636,UV401=one && PIT502=GT,0.0,0,0
1637,UV401=one && PIT502=LT,0.0,0,0
1638,UV401=one && PIT503=GT,0.0,0,0
1639,UV401=one && PIT503=LT,0.0,0,0
1640,UV401=one && FIT601=GT,0.0,0,0
1641,UV401=one && FIT601=LT,0.0,0,0
1642,UV401=one && AIT201=GT,0.0,0,0
1643,UV401=one && AIT201=LT,0.0,0,0
1644,MV101=one && MV101=zero,0.0,0,0
1645,MV101=one && MV101=two,0.0,0,0
1646,MV101=one && MV201=two,0.09121470192738682,407,4462
1647,MV101=one && MV201=zero,0.15384615384615385,8,52
1648,MV101=one && MV201=one,0.15464439382434828,1222,7901
1649,MV101=one && MV303=one,0.13273331711667882,1637,12333
1650,MV101=one && MV303=zero,0.0,0,0
1651,MV101=one && MV303=two,0.0,0,0
1652,MV101=one && FIT101=LT,0.13184600515463918,1637,12416
1653,MV101=one && FIT101=GT,0.0,0,0
1654,MV101=one && LIT101=GT,0.1386113463166808,1637,11810
1655,MV101=one && LIT101=LT,0.0,0,0
1656,MV101=one && AIT202=GT,0.07973599714591509,894,11212
1657,MV101=one && AIT202=LT,0.617109634551495,743,1204
1658,MV101=one && AIT203=LT,0.3578336557059961,740,2068
1659,MV101=one && AIT203=GT,0.08668341708542714,897,10348
1660,MV101=one && FIT201=GT,0.08155943554173643,341,4181
1661,MV101=one && FIT201=LT,0.15737704918032788,1296,8235
1662,MV101=one && DPIT301=LT,0.1767142701406301,1621,9173
1663,MV101=one && DPIT301=GT,0.004933703361085414,16,3243
1664,MV101=one && FIT301=LT,0.14542062716531937,1637,11257
1665,MV101=one && FIT301=GT,0.0,0,0
1666,MV101=one && LIT301=LT,0.07350542174455427,766,10421
1667,MV101=one && LIT301=GT,0.43659147869674186,871,1995
1668,MV101=one && AIT402=GT,0.0,0,0
1669,MV101=one && AIT402=LT,0.34376312473750525,1637,4762
1670,MV101=one && FIT401=LT,0.024885145482388973,130,5224
1671,MV101=one && FIT401=GT,0.20953837597330366,1507,7192
1672,MV101=one && LIT401=GT,0.10302072064575185,1238,12017
1673,MV101=one && LIT401=LT,1.0,399,399
1674,MV101=one && AIT501=LT,0.005546311702717693,40,7212
1675,MV101=one && AIT501=GT,0.3068793235972329,1597,5204
1676,MV101=one && AIT502=GT,0.016836086404066072,106,6296
1677,MV101=one && AIT502=LT,0.25016339869281046,1531,6120
1678,MV101=one && AIT503=GT,0.13443848217707935,1403,10436
1679,MV101=one && AIT503=LT,0.11818181818181818,234,1980
1680,MV101=one && AIT504=GT,0.20942883046237534,1386,6618
1681,MV101=one && AIT504=LT,0.043290789927561225,251,5798
1682,MV101=one && FIT501=LT,0.012257405515832482,84,6853
1683,MV101=one && FIT501=GT,0.2791659176703218,1553,5563
1684,MV101=one && FIT502=LT,0.0234884732492388,162,6897
1685,MV101=one && FIT502=GT,0.2672585613335749,1475,5519
1686,MV101=one && FIT503=GT,0.03338556104616126,277,8297
1687,MV101=one && FIT503=LT,0.33017722748239864,1360,4119
1688,MV101=one && FIT504=GT,0.03993219061970239,212,5309
1689,MV101=one && FIT504=LT,0.20050654284508232,1425,7107
1690,MV101=one && PIT501=GT,0.005034446210916799,38,7548
1691,MV101=one && PIT501=LT,0.32847165160230074,1599,4868
1692,MV101=one && PIT502=GT,0.044276210139940354,386,8718
1693,MV101=one && PIT502=LT,0.3382909680908599,1251,3698
1694,MV101=one && PIT503=GT,0.0036101083032490976,27,7479
1695,MV101=one && PIT503=LT,0.3261089730605631,1610,4937
1696,MV101=one && FIT601=GT,0.17969280956911785,1322,7357
1697,MV101=one && FIT601=LT,0.06226526981616921,315,5059
1698,MV101=one && AIT201=GT,0.04027464644394343,393,9758
1699,MV101=one && AIT201=LT,0.4680210684725357,1244,2658
1700,MV101=zero && MV101=two,0.0,0,0
1701,MV101=zero && MV201=two,0.0,0,0
1702,MV101=zero && MV201=zero,0.0,0,0
1703,MV101=zero && MV201=one,0.2,9,45
1704,MV101=zero && MV303=one,0.07563025210084033,9,119
1705,MV101=zero && MV303=zero,0.0,0,0
1706,MV101=zero && MV303=two,0.0,0,0
1707,MV101=zero && FIT101=LT,0.04504504504504504,5,111
1708,MV101=zero && FIT101=GT,0.5,4,8
1709,MV101=zero && LIT101=GT,0.2,9,45
1710,MV101=zero && LIT101=LT,0.0,0,0
1711,MV101=zero && AIT202=GT,0.07563025210084033,9,119
1712,MV101=zero && AIT202=LT,0.0,0,0
1713,MV101=zero && AIT203=LT,0.0,0,0
1714,MV101=zero && AIT203=GT,0.07563025210084033,9,119
1715,MV101=zero && FIT201=GT,0.0,0,0
1716,MV101=zero && FIT201=LT,0.13846153846153847,9,65
1717,MV101=zero && DPIT301=LT,0.07563025210084033,9,119
1718,MV101=zero && DPIT301=GT,0.0,0,0
1719,MV101=zero && FIT301=LT,0.07563025210084033,9,119
1720,MV101=zero && FIT301=GT,0.0,0,0
1721,MV101=zero && LIT301=LT,0.0,0,0
1722,MV101=zero && LIT301=GT,0.2571428571428571,9,35
1723,MV101=zero && AIT402=GT,0.0,0,0
1724,MV101=zero && AIT402=LT,0.20454545454545456,9,44
1725,MV101=zero && FIT401=LT,0.0,0,0
1726,MV101=zero && FIT401=GT,0.12857142857142856,9,70
1727,MV101=zero && LIT401=GT,0.07563025210084033,9,119
1728,MV101=zero && LIT401=LT,0.0,0,0
1729,MV101=zero && AIT501=LT,0.0,0,0
1730,MV101=zero && AIT501=GT,0.20454545454545456,9,44
1731,MV101=zero && AIT502=GT,0.0,0,0
1732,MV101=zero && AIT502=LT,0.20454545454545456,9,44
1733,MV101=zero && AIT503=GT,0.1836734693877551,9,49
1734,MV101=zero && AIT503=LT,0.0,0,0
1735,MV101=zero && AIT504=GT,0.1323529411764706,9,68
1736,MV101=zero && AIT504=LT,0.0,0,0
1737,MV101=zero && FIT501=LT,0.0,0,0
1738,MV101=zero && FIT501=GT,0.14516129032258066,9,61
1739,MV101=zero && FIT502=LT,0.0,0,0
1740,MV101=zero && FIT502=GT,0.1267605633802817,9,71
1741,MV101=zero && FIT503=GT,0.04878048780487805,4,82
1742,MV101=zero && FIT503=LT,0.13513513513513514,5,37
1743,MV101=zero && FIT504=GT,0.0,0,0
1744,MV101=zero && FIT504=LT,0.13432835820895522,9,67
1745,MV101=zero && PIT501=GT,0.0,0,0
1746,MV101=zero && PIT501=LT,0.20454545454545456,9,44
1747,MV101=zero && PIT502=GT,0.08256880733944955,9,109
1748,MV101=zero && PIT502=LT,0.0,0,0
1749,MV101=zero && PIT503=GT,0.0,0,0
1750,MV101=zero && PIT503=LT,0.19148936170212766,9,47
1751,MV101=zero && FIT601=GT,0.08256880733944955,9,109
1752,MV101=zero && FIT601=LT,0.0,0,0
1753,MV101=zero && AIT201=GT,0.0,0,0
1754,MV101=zero && AIT201=LT,0.2571428571428571,9,35
1755,MV101=two && MV201=two,0.060109289617486336,66,1098
1756,MV101=two && MV201=zero,0.21621621621621623,8,37
1757,MV101=two && MV201=one,0.15535444947209653,206,1326
1758,MV101=two && MV303=one,0.11377488825680618,280,2461
1759,MV101=two && MV303=zero,0.0,0,0
1760,MV101=two && MV303=two,0.0,0,0
1761,MV101=two && FIT101=LT,0.039660056657223795,70,1765
1762,MV101=two && FIT101=GT,0.3017241379310345,210,696
1763,MV101=two && LIT101=GT,0.1543550165380375,280,1814
1764,MV101=two && LIT101=LT,0.0,0,0
1765,MV101=two && AIT202=GT,0.11377488825680618,280,2461
1766,MV101=two && AIT202=LT,0.0,0,0
1767,MV101=two && AIT203=LT,0.0,0,0
1768,MV101=two && AIT203=GT,0.11377488825680618,280,2461
1769,MV101=two && FIT201=GT,0.051470588235294115,49,952
1770,MV101=two && FIT201=LT,0.15308151093439365,231,1508
1771,MV101=two && DPIT301=LT,0.11377488825680618,280,2461
1772,MV101=two && DPIT301=GT,0.0,0,0
1773,MV101=two && FIT301=LT,0.11377488825680618,280,2461
1774,MV101=two && FIT301=GT,0.0,0,0
1775,MV101=two && LIT301=LT,0.0,0,0
1776,MV101=two && LIT301=GT,0.525328330206379,280,533
1777,MV101=two && AIT402=GT,0.0,0,0
1778,MV101=two && AIT402=LT,0.5128205128205128,280,546
1779,MV101=two && FIT401=LT,0.03397508493771234,30,883
1780,MV101=two && FIT401=GT,0.15842839036755388,250,1577
1781,MV101=two && LIT401=GT,0.11377488825680618,280,2461
1782,MV101=two && LIT401=LT,0.0,0,0
1783,MV101=two && AIT501=LT,0.0,0,0
1784,MV101=two && AIT501=GT,0.4172876304023845,280,671
1785,MV101=two && AIT502=GT,0.0,0,0
1786,MV101=two && AIT502=LT,0.5128205128205128,280,546
1787,MV101=two && AIT503=GT,0.14652317880794702,177,1208
1788,MV101=two && AIT503=LT,0.08220271348762968,103,1253
1789,MV101=two && AIT504=GT,0.26440037771482533,280,1059
1790,MV101=two && AIT504=LT,0.0,0,0
1791,MV101=two && FIT501=LT,0.003909304143862392,5,1279
1792,MV101=two && FIT501=GT,0.2326565143824027,275,1182
1793,MV101=two && FIT502=LT,0.005331302361005331,7,1313
1794,MV101=two && FIT502=GT,0.23780487804878048,273,1148
1795,MV101=two && FIT503=GT,0.019504480759093307,37,1896
1796,MV101=two && FIT503=LT,0.4308510638297872,243,564
1797,MV101=two && FIT504=GT,0.04013377926421405,36,897
1798,MV101=two && FIT504=LT,0.15601023017902813,244,1564
1799,MV101=two && PIT501=GT,0.0,0,0
1800,MV101=two && PIT501=LT,0.49469964664310956,280,566
1801,MV101=two && PIT502=GT,0.11391880695940348,275,2414
1802,MV101=two && PIT502=LT,0.10638297872340426,5,47
1803,MV101=two && PIT503=GT,0.0,0,0
1804,MV101=two && PIT503=LT,0.49295774647887325,280,568
1805,MV101=two && FIT601=GT,0.06563354603463993,144,2194
1806,MV101=two && FIT601=LT,0.5093632958801498,136,267
1807,MV101=two && AIT201=GT,0.0,0,0
1808,MV101=two && AIT201=LT,0.525328330206379,280,533
1809,MV201=two && MV201=zero,0.0,0,0
1810,MV201=two && MV201=one,0.0,0,0
1811,MV201=two && MV303=one,0.08395456159034434,473,5634
1812,MV201=two && MV303=zero,0.0,0,0
1813,MV201=two && MV303=two,0.0,0,0
1814,MV201=two && FIT101=LT,0.07648254202845003,414,5412
1815,MV201=two && FIT101=GT,0.2669683257918552,59,221
1816,MV201=two && LIT101=GT,0.10883571099861943,473,4346
1817,MV201=two && LIT101=LT,0.0,0,0
1818,MV201=two && AIT202=GT,0.08426866203456262,473,5613
1819,MV201=two && AIT202=LT,0.0,0,0
1820,MV201=two && AIT203=LT,0.0,0,0
1821,MV201=two && AIT203=GT,0.09815314380576882,473,4819
1822,MV201=two && FIT201=GT,0.07520246818357115,390,5186
1823,MV201=two && FIT201=LT,0.18526785714285715,83,448
1824,MV201=two && DPIT301=LT,0.1091118800461361,473,4335
1825,MV201=two && DPIT301=GT,0.0,0,0
1826,MV201=two && FIT301=LT,0.08395456159034434,473,5634
1827,MV201=two && FIT301=GT,0.0,0,0
1828,MV201=two && LIT301=LT,0.0783596457450905,407,5194
1829,MV201=two && LIT301=GT,0.15,66,440
1830,MV201=two && AIT402=GT,0.0,0,0
1831,MV201=two && AIT402=LT,0.21737132352941177,473,2176
1832,MV201=two && FIT401=LT,0.0265210608424337,51,1923
1833,MV201=two && FIT401=GT,0.11371597952034491,422,3711
1834,MV201=two && LIT401=GT,0.08395456159034434,473,5634
1835,MV201=two && LIT401=LT,0.0,0,0
1836,MV201=two && AIT501=LT,0.01171303074670571,40,3415
1837,MV201=two && AIT501=GT,0.19513294276701218,433,2219
1838,MV201=two && AIT502=GT,0.0,0,0
1839,MV201=two && AIT502=LT,0.16814788482047635,473,2813
1840,MV201=two && AIT503=GT,0.08846799328698154,369,4171
1841,MV201=two && AIT503=LT,0.0710868079289132,104,1462
1842,MV201=two && AIT504=GT,0.14433333333333334,433,3000
1843,MV201=two && AIT504=LT,0.015186028853454821,40,2634
1844,MV201=two && FIT501=LT,0.005714285714285714,16,2800
1845,MV201=two && FIT501=GT,0.16125617501764292,457,2834
1846,MV201=two && FIT502=LT,0.02219187435984978,65,2929
1847,MV201=two && FIT502=GT,0.15083179297597044,408,2705
1848,MV201=two && FIT503=GT,0.03563068920676203,137,3844
1849,MV201=two && FIT503=LT,0.1878144214645053,336,1789
1850,MV201=two && FIT504=GT,0.026867275658248254,50,1861
1851,MV201=two && FIT504=LT,0.11211237741849987,423,3773
1852,MV201=two && PIT501=GT,0.0005672149744753262,2,3525
1853,MV201=two && PIT501=LT,0.22343453510436434,471,2108
1854,MV201=two && PIT502=GT,0.0458459390272283,197,4297
1855,MV201=two && PIT502=LT,0.20643231114435304,276,1337
1856,MV201=two && PIT503=GT,0.005862646566164154,21,3582
1857,MV201=two && PIT503=LT,0.2202729044834308,452,2052
1858,MV201=two && FIT601=GT,0.08622881355932203,407,4720
1859,MV201=two && FIT601=LT,0.07221006564551423,66,913
1860,MV201=two && AIT201=GT,0.05749789385004212,273,4748
1861,MV201=two && AIT201=LT,0.22573363431151242,200,886
1862,MV201=zero && MV201=one,0.0,0,0
1863,MV201=zero && MV303=one,0.1797752808988764,16,89
1864,MV201=zero && MV303=zero,0.0,0,0
1865,MV201=zero && MV303=two,0.0,0,0
1866,MV201=zero && FIT101=LT,0.1511627906976744,13,86
1867,MV201=zero && FIT101=GT,1.0,3,3
1868,MV201=zero && LIT101=GT,0.1951219512195122,16,82
1869,MV201=zero && LIT101=LT,0.0,0,0
1870,MV201=zero && AIT202=GT,0.19753086419753085,16,81
1871,MV201=zero && AIT202=LT,0.0,0,0
1872,MV201=zero && AIT203=LT,0.0,0,0
1873,MV201=zero && AIT203=GT,0.21621621621621623,16,74
1874,MV201=zero && FIT201=GT,0.0,0,0
1875,MV201=zero && FIT201=LT,0.18181818181818182,16,88
1876,MV201=zero && DPIT301=LT,0.2222222222222222,16,72
1877,MV201=zero && DPIT301=GT,0.0,0,0
1878,MV201=zero && FIT301=LT,0.1797752808988764,16,89
1879,MV201=zero && FIT301=GT,0.0,0,0
1880,MV201=zero && LIT301=LT,0.09876543209876543,8,81
1881,MV201=zero && LIT301=GT,1.0,8,8
1882,MV201=zero && AIT402=GT,0.0,0,0
1883,MV201=zero && AIT402=LT,0.42105263157894735,16,38
1884,MV201=zero && FIT401=LT,0.0,0,0
1885,MV201=zero && FIT401=GT,0.25806451612903225,16,62
1886,MV201=zero && LIT401=GT,0.1797752808988764,16,89
1887,MV201=zero && LIT401=LT,0.0,0,0
1888,MV201=zero && AIT501=LT,0.0,0,0
1889,MV201=zero && AIT501=GT,0.5161290322580645,16,31
1890,MV201=zero && AIT502=GT,0.0,0,0
1891,MV201=zero && AIT502=LT,0.42105263157894735,16,38
1892,MV201=zero && AIT503=GT,0.1568627450980392,8,51
1893,MV201=zero && AIT503=LT,0.21052631578947367,8,38
1894,MV201=zero && AIT504=GT,0.3404255319148936,16,47
1895,MV201=zero && AIT504=LT,0.0,0,0
1896,MV201=zero && FIT501=LT,0.0,0,0
1897,MV201=zero && FIT501=GT,0.3076923076923077,16,52
1898,MV201=zero && FIT502=LT,0.0,0,0
1899,MV201=zero && FIT502=GT,0.3404255319148936,16,47
1900,MV201=zero && FIT503=GT,0.0,0,0
1901,MV201=zero && FIT503=LT,0.5161290322580645,16,31
1902,MV201=zero && FIT504=GT,0.0,0,0
1903,MV201=zero && FIT504=LT,0.32,16,50
1904,MV201=zero && PIT501=GT,0.0,0,0
1905,MV201=zero && PIT501=LT,0.42105263157894735,16,38
1906,MV201=zero && PIT502=GT,0.21621621621621623,16,74
1907,MV201=zero && PIT502=LT,0.0,0,0
1908,MV201=zero && PIT503=GT,0.0,0,0
1909,MV201=zero && PIT503=LT,0.42105263157894735,16,38
1910,MV201=zero && FIT601=GT,0.16,8,50
1911,MV201=zero && FIT601=LT,0.20512820512820512,8,39
1912,MV201=zero && AIT201=GT,0.0,0,0
1913,MV201=zero && AIT201=LT,0.6956521739130435,16,23
1914,MV201=one && MV303=one,0.15636561479869424,1437,9190
1915,MV201=one && MV303=zero,0.0,0,0
1916,MV201=one && MV303=two,0.0,0,0
1917,MV201=one && FIT101=LT,0.14613897418401,1285,8793
1918,MV201=one && FIT101=GT,0.31666666666666665,152,480
1919,MV201=one && LIT101=GT,0.15550265122822204,1437,9241
1920,MV201=one && LIT101=LT,0.0,0,0
1921,MV201=one && AIT202=GT,0.08570017288219313,694,8098
1922,MV201=one && AIT202=LT,0.6323404255319149,743,1175
1923,MV201=one && AIT203=LT,0.5977382875605816,740,1238
1924,MV201=one && AIT203=GT,0.08674548848786559,697,8035
1925,MV201=one && FIT201=GT,0.0,0,0
1926,MV201=one && FIT201=LT,0.15496603041087026,1437,9273
1927,MV201=one && DPIT301=LT,0.19343860604410565,1421,7345
1928,MV201=one && DPIT301=GT,0.008303061754021795,16,1927
1929,MV201=one && FIT301=LT,0.1771013063840276,1437,8114
1930,MV201=one && FIT301=GT,0.0,0,0
1931,MV201=one && LIT301=LT,0.0490360435875943,351,7158
1932,MV201=one && LIT301=GT,0.5134751773049645,1086,2115
1933,MV201=one && AIT402=GT,0.0,0,0
1934,MV201=one && AIT402=LT,0.45793499043977054,1437,3138
1935,MV201=one && FIT401=LT,0.025915359010936757,109,4206
1936,MV201=one && FIT401=GT,0.26208802052496544,1328,5067
1937,MV201=one && LIT401=GT,0.1169709263015551,1038,8874
1938,MV201=one && LIT401=LT,1.0,399,399
1939,MV201=one && AIT501=LT,0.0,0,0
1940,MV201=one && AIT501=GT,0.39165985282093213,1437,3669
1941,MV201=one && AIT502=GT,0.019578869597340228,106,5414
1942,MV201=one && AIT502=LT,0.34490800725576576,1331,3859
1943,MV201=one && AIT503=GT,0.16222727881140409,1212,7471
1944,MV201=one && AIT503=LT,0.12486126526082131,225,1802
1945,MV201=one && AIT504=GT,0.2609621115368242,1226,4698
1946,MV201=one && AIT504=LT,0.04612021857923497,211,4575
1947,MV201=one && FIT501=LT,0.013639760837070254,73,5352
1948,MV201=one && FIT501=GT,0.34787044121397603,1364,3921
1949,MV201=one && FIT502=LT,0.01967089086438434,104,5287
1950,MV201=one && FIT502=GT,0.3344204716507777,1333,3986
1951,MV201=one && FIT503=GT,0.02840106700141221,181,6373
1952,MV201=one && FIT503=LT,0.43310344827586206,1256,2900
1953,MV201=one && FIT504=GT,0.045433685176686556,198,4358
1954,MV201=one && FIT504=LT,0.2520854526958291,1239,4915
1955,MV201=one && PIT501=GT,0.006059585928294899,36,5941
1956,MV201=one && PIT501=LT,0.42046818727491,1401,3332
1957,MV201=one && PIT502=GT,0.06652110625909753,457,6869
1958,MV201=one && PIT502=LT,0.40782355389096964,980,2403
1959,MV201=one && PIT503=GT,0.0010325245224574084,6,5811
1960,MV201=one && PIT503=LT,0.41334488734835356,1431,3462
1961,MV201=one && FIT601=GT,0.2167689161554192,1060,4890
1962,MV201=one && FIT601=LT,0.08601414556240018,377,4383
1963,MV201=one && AIT201=GT,0.017251293847038527,120,6956
1964,MV201=one && AIT201=LT,0.5684074233923176,1317,2317
1965,MV303=one && MV303=zero,0.0,0,0
1966,MV303=one && MV303=two,0.0,0,0
1967,MV303=one && FIT101=LT,0.1204870152720107,1712,14209
1968,MV303=one && FIT101=GT,0.3039772727272727,214,704
1969,MV303=one && LIT101=GT,0.14176358015604298,1926,13586
1970,MV303=one && LIT101=LT,0.0,0,0
1971,MV303=one && AIT202=GT,0.08577436194895592,1183,13792
1972,MV303=one && AIT202=LT,0.6628010704727921,743,1121
1973,MV303=one && AIT203=LT,0.37279596977329976,740,1985
1974,MV303=one && AIT203=GT,0.09173886138613861,1186,12928
1975,MV303=one && FIT201=GT,0.07518796992481203,390,5187
1976,MV303=one && FIT201=LT,0.1579272054287477,1536,9726
1977,MV303=one && DPIT301=LT,0.1636675235646958,1910,11670
1978,MV303=one && DPIT301=GT,0.004933703361085414,16,3243
1979,MV303=one && FIT301=LT,0.1400319906936164,1926,13754
1980,MV303=one && FIT301=GT,0.0,0,0
1981,MV303=one && LIT301=LT,0.06202429149797571,766,12350
1982,MV303=one && LIT301=GT,0.45259461568474446,1160,2563
1983,MV303=one && AIT402=GT,0.0,0,0
1984,MV303=one && AIT402=LT,0.365534256974758,1926,5269
1985,MV303=one && FIT401=LT,0.026028957214901578,160,6147
1986,MV303=one && FIT401=GT,0.20146018708647045,1766,8766
1987,MV303=one && LIT401=GT,0.1052087639520463,1527,14514
1988,MV303=one && LIT401=LT,1.0,399,399
1989,MV303=one && AIT501=LT,0.004406742315743087,40,9077
1990,MV303=one && AIT501=GT,0.3231665524331734,1886,5836
1991,MV303=one && AIT502=GT,0.012792662321988897,106,8286
1992,MV303=one && AIT502=LT,0.2746340727327599,1820,6627
1993,MV303=one && AIT503=GT,0.1365354871971129,1589,11638
1994,MV303=one && AIT503=LT,0.10290076335877862,337,3275
1995,MV303=one && AIT504=GT,0.2186113286348212,1675,7662
1996,MV303=one && AIT504=LT,0.03461591504620053,251,7250
1997,MV303=one && FIT501=LT,0.010868237880083039,89,8189
1998,MV303=one && FIT501=GT,0.2732004759071981,1837,6724
1999,MV303=one && FIT502=LT,0.020534629404617255,169,8230
2000,MV303=one && FIT502=GT,0.26290588059254827,1757,6683
2001,MV303=one && FIT503=GT,0.030945893343713508,318,10276
2002,MV303=one && FIT503=LT,0.34677593271511753,1608,4637
2003,MV303=one && FIT504=GT,0.039635608118906825,248,6257
2004,MV303=one && FIT504=LT,0.19385397412199631,1678,8656
2005,MV303=one && PIT501=GT,0.003992435385585207,38,9518
2006,MV303=one && PIT501=LT,0.34995366079703427,1888,5395
2007,MV303=one && PIT502=GT,0.059603238146072414,670,11241
2008,MV303=one && PIT502=LT,0.3420479302832244,1256,3672
2009,MV303=one && PIT503=GT,0.0028589580686149934,27,9444
2010,MV303=one && PIT503=LT,0.3472298409215579,1899,5469
2011,MV303=one && FIT601=GT,0.15313538205980065,1475,9632
2012,MV303=one && FIT601=LT,0.08540049233099792,451,5281
2013,MV303=one && AIT201=GT,0.033627107042012494,393,11687
2014,MV303=one && AIT201=LT,0.47520148791072536,1533,3226
2015,MV303=zero && MV303=two,0.0,0,0
2016,MV303=zero && FIT101=LT,0.0,0,0
2017,MV303=zero && FIT101=GT,0.0,0,0
2018,MV303=zero && LIT101=GT,0.0,0,0
2019,MV303=zero && LIT101=LT,0.0,0,0
2020,MV303=zero && AIT202=GT,0.0,0,0
2021,MV303=zero && AIT202=LT,0.0,0,0
2022,MV303=zero && AIT203=LT,0.0,0,0
2023,MV303=zero && AIT203=GT,0.0,0,0
2024,MV303=zero && FIT201=GT,0.0,0,0
2025,MV303=zero && FIT201=LT,0.0,0,0
2026,MV303=zero && DPIT301=LT,0.0,0,0
2027,MV303=zero && DPIT301=GT,0.0,0,0
2028,MV303=zero && FIT301=LT,0.0,0,0
2029,MV303=zero && FIT301=GT,0.0,0,0
2030,MV303=zero && LIT301=LT,0.0,0,0
2031,MV303=zero && LIT301=GT,0.0,0,0
2032,MV303=zero && AIT402=GT,0.0,0,0
2033,MV303=zero && AIT402=LT,0.0,0,0
2034,MV303=zero && FIT401=LT,0.0,0,0
2035,MV303=zero && FIT401=GT,0.0,0,0
2036,MV303=zero && LIT401=GT,0.0,0,0
2037,MV303=zero && LIT401=LT,0.0,0,0
2038,MV303=zero && AIT501=LT,0.0,0,0
2039,MV303=zero && AIT501=GT,0.0,0,0
2040,MV303=zero && AIT502=GT,0.0,0,0
2041,MV303=zero && AIT502=LT,0.0,0,0
2042,MV303=zero && AIT503=GT,0.0,0,0
2043,MV303=zero && AIT503=LT,0.0,0,0
2044,MV303=zero && AIT504=GT,0.0,0,0
2045,MV303=zero && AIT504=LT,0.0,0,0
2046,MV303=zero && FIT501=LT,0.0,0,0
2047,MV303=zero && FIT501=GT,0.0,0,0
2048,MV303=zero && FIT502=LT,0.0,0,0
2049,MV303=zero && FIT502=GT,0.0,0,0
2050,MV303=zero && FIT503=GT,0.0,0,0
2051,MV303=zero && FIT503=LT,0.0,0,0
2052,MV303=zero && FIT504=GT,0.0,0,0
2053,MV303=zero && FIT504=LT,0.0,0,0
2054,MV303=zero && PIT501=GT,0.0,0,0
2055,MV303=zero && PIT501=LT,0.0,0,0
2056,MV303=zero && PIT502=GT,0.0,0,0
2057,MV303=zero && PIT502=LT,0.0,0,0
2058,MV303=zero && PIT503=GT,0.0,0,0
2059,MV303=zero && PIT503=LT,0.0,0,0
2060,MV303=zero && FIT601=GT,0.0,0,0
2061,MV303=zero && FIT601=LT,0.0,0,0
2062,MV303=zero && AIT201=GT,0.0,0,0
2063,MV303=zero && AIT201=LT,0.0,0,0
2064,MV303=two && FIT101=LT,0.0,0,0
2065,MV303=two && FIT101=GT,0.0,0,0
2066,MV303=two && LIT101=GT,0.0,0,0
2067,MV303=two && LIT101=LT,0.0,0,0
2068,MV303=two && AIT202=GT,0.0,0,0
